source_group,relative_path,filename,extension,size_bytes,sha256,archive_valid,archive_type,modid,mod_name,mod_version,mc_version,forge_dependency,main_class,coremod_status,coremod_class,access_transformer,class_count,primary_packages,asset_namespaces,nested_jars,origin,series_origin_status,audit_priority,notes
original_mods,original_mods/SpongeBobSquarePants.zip,SpongeBobSquarePants.zip,.zip,173931,9cbdc27901a0c5e3850c21823ddfc7017fd4b92bced59906ab1f2fe453b873de,VALID,ZIP,SpongeBobSquarePantsMod,SpongeBobSquarePantsMod,1.0.0,1.7.10,mod_MinecraftForge,,NO,,,81,net.minecraft;net.minecraft.src,SpongeBob - SpongeBob;SpongeBobSquarePantsMod;TestEnvironmentMod;minecraft,,MODPACK_REFERENCE,UNKNOWN,P2,
original_mods,original_mods/Super Smash Bros 1.4.0.jar,Super Smash Bros 1.4.0.jar,.jar,136883,e73e046da765f243dab519309d7256c2d447c838d2115df3181e26bbc6c09244,VALID,JAR,jawser,Super Smash Bros Mod 1.7.10,1.3.0,1.7.10,,,NO,,,74,com.jawser;com.jawser.entity;com.jawser.entity.pokemon;com.jawser.items;com.jawser.items.weapons;com.jawser.entity.cfalcon;com.jawser.entity.drmario;com.jawser.entity.hand;com.jawser.entity.kirby;com.jawser.entity.link;com.jawser.entity.littlemac;com.jawser.entity.luigi,jawser,,MODPACK_REFERENCE,UNKNOWN,P2,
original_mods,original_mods/Welcome-to-the-Jungle-Mod-1.7.10.jar,Welcome-to-the-Jungle-Mod-1.7.10.jar,.jar,8196646,84713736731713fb27c7417270736a953989d6b676f03253a946f8cd86f4f117,VALID,JAR,thejungle,Welcome to the Jungle,1.7.10-1.0.6,1.7.10,,,NO,,,171,com.salvestrom;com.salvestrom.w2theJungle;com.salvestrom.w2theJungle.mobs;com.salvestrom.w2theJungle.items;com.salvestrom.w2theJungle.worldGen;com.salvestrom.w2theJungle.blocks;com.salvestrom.w2theJungle.tileentity;com.salvestrom.w2theJungle.lib;com.salvestrom.w2theJungle.crafting;com.salvestrom.w2theJungle.enchantments;com.salvestrom.w2theJungle.food,thejungle,,MODPACK_REFERENCE,UNKNOWN,P1,PRIORITY_AUDIT_REASON=filename/metadata suggests gameplay audit
original_mods,original_mods/[1.7.10]bspkrsCore-universal-6.16.jar,[1.7.10]bspkrsCore-universal-6.16.jar,.jar,198525,c023c00cd531887b45c8d2650559159510a192fc0f016f769b1cc492d8c47810,VALID,JAR,,,,,,,NO,,,92,bspkrs.util;bspkrs.util.config;bspkrs.util.config.gui;bspkrs.helpers;bspkrs.bspkrscore;bspkrs.bspkrscore.fml;bspkrs.helpers.client;bspkrs.client;bspkrs.client.util;bspkrs.bspkrscore.fml.gui;bspkrs.network;bspkrs.fml,bspkrscore,,MODPACK_REFERENCE,UNKNOWN,P2,archive_contents=documentation
original_mods,original_mods/ambiotic-1.2.0.jar,ambiotic-1.2.0.jar,.jar,25791389,3ab931931ed6128575286446f50b5d21362acc3b544459ad270c522b65573ff0,VALID,JAR,ambiotic,Ambiotic,1.2.0,1.7.10,,,NO,,,61,graphich.ambiotic;graphich.ambiotic.variables;graphich.ambiotic.variables.player;graphich.ambiotic.util;graphich.ambiotic.emitters;graphich.ambiotic.scanners;graphich.ambiotic.variables.special;graphich.ambiotic.variables.world;graphich.ambiotic.main;graphich.ambiotic.emitters.effects,ambiotic;minecraft,,MODPACK_REFERENCE,UNKNOWN,P2,
original_mods,original_mods/carpentersblocks/CarpentersBlocksCachedResources.zip,CarpentersBlocksCachedResources.zip,.zip,31297,11ed66665a9683acaf9118b0e125e6ddc5d86b0bf0e577ce86fb49970400846e,VALID,ZIP,,,,,,,NO,,,0,,carpentersblockscachedresources,,MODPACK_REFERENCE,UNKNOWN,P1,no mcmod.info or manifest metadata; PRIORITY_AUDIT_REASON=metadata incomplete
original_mods,original_mods/config/Amnesia.cfg,Amnesia.cfg,.cfg,586,d30b6f14d9d3c70e0c272d0bfa707e6d8f4c4023d30a74e2c9c7cbd9ada47529,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/biomes/AllIDs.txt,AllIDs.txt,.txt,9239,bceb24db06bc65fffefcc38e6383236cd37aee399836266ac531d4883bd55b56,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/biomes/avaibleIDs.txt,avaibleIDs.txt,.txt,998,f40b01512c62d5011da1039eaf19e2d08aa3a7a3082d6e6b09fafabea024b63c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/biomes/conflictedIDs.txt,conflictedIDs.txt,.txt,210,4a1a60de6d1bc75f1009282c43c543ae838f51ed011552dc526d131229c3b530,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/biomes/main.cfg,main.cfg,.cfg,614,9cfff05a6742efe1db7e1e49c6aec772111852220bb548bcb106bcbf20be7f22,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/biomes/occupiedIDs.txt,occupiedIDs.txt,.txt,5810,6605ff097fd9d16a5bebad104c7c5a24b6145e81eb9f6b2d7469911a84a21e48,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/dimensions/AllIDs.txt,AllIDs.txt,.txt,3562,8359980c2219835111c50388dc6011f73b73e13450c7913a7f0acabed080692c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/dimensions/avaibleIDs.txt,avaibleIDs.txt,.txt,899,2ca123878b2b751f89e6519b60ee422af43b3688a22c6ad5a24c2e145f166ff9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/dimensions/main.cfg,main.cfg,.cfg,267,97bbcfa8beaecb50690f530283dea81da4edf7eac8d8b65801a98f2dc4546c76,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/dimensions/occupiedIDs.txt,occupiedIDs.txt,.txt,534,2d23f4002e392e34d8bdb930647821f892e5f9fb58afc0106a87331fb047e6f8,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/enchantements/AllIDs.txt,AllIDs.txt,.txt,7291,4fa2ebab8b0a36b986616be5ec036468ab8ea3a4ac47eace2effad6da740bfe0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/enchantements/avaibleIDs.txt,avaibleIDs.txt,.txt,1037,6916210571dc7bda8083072e2abb18d2231ad23d69f55db3fdb1d232eb59e0e3,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/enchantements/main.cfg,main.cfg,.cfg,136,cb371c0d08c662f67972435b7985e8e6ba66acc2119ef10a59034fc67d909cd9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/enchantements/occupiedIDs.txt,occupiedIDs.txt,.txt,3418,30047b7ea398f9487c851bbf72026b550ef704c7a961f223464ddfdbd20d731b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/entities/AllIDs.txt,AllIDs.txt,.txt,18695,e8d63c27698f974b84597dd750444dd5ff9126bf275124d2f7ce17b19a8b5946,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/entities/avaibleIDs.txt,avaibleIDs.txt,.txt,46,7418a4155f1fdfdf56a481afe4cd00b43322a24ae01bd5886a9697603af4313f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/entities/main.cfg,main.cfg,.cfg,196,b7c2e5c633d9dd0304ec9126600ccc2c95a2d22f21085f6e45e9a4d3138163ff,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/entities/occupiedIDs.txt,occupiedIDs.txt,.txt,15661,4ef233da898099e1b78804ae7e03dd462f31e45a00e39ed303906dbca6d3fc63,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/potions/AllIDs.txt,AllIDs.txt,.txt,6231,3910f1871a6c7253a65e3710cd142d56e27e8ce2241a0e249c51726a08cab07c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/potions/avaibleIDs.txt,avaibleIDs.txt,.txt,1213,9b68fd00756c12317f3f131cad4930975c7aa6143d9ae40fcec688dcb53e6a3e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/potions/conflictedIDs.txt,conflictedIDs.txt,.txt,172,3eaad8cbb49a51eaed4c0c29f011e2660dcbe2759a87954a557a71f065fbb65e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/potions/main.cfg,main.cfg,.cfg,383,c4bebc4926d405c5ab60dc41db184d4e2304b6a4dbb348c2b74faba6a82262b2,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/AntiIDConflict/potions/occupiedIDs.txt,occupiedIDs.txt,.txt,2206,45f08cab38edbf90bbaadf7c0f2791229f1f044389d1b13b65c96ad6c9a9eb2b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/Apocalypse/Apocalypse.cfg,Apocalypse.cfg,.cfg,3380,6605b5f766f284752f1c378a48d06f239167a1b62869dd50a99e891f93f952a6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/Apocalypse/Bosses.cfg,Bosses.cfg,.cfg,3067,53f339cf5328e42810fc06235ffe799d94d29b6e1c71339c584d9c0dd1ca6aa0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/Apocalypse/Equipment.cfg,Equipment.cfg,.cfg,5927,69a4ed731afe8ec871d24beeaea9ff9a62369d03055b2a7939d9e32cb83df80d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/Apocalypse/FullMoons.cfg,FullMoons.cfg,.cfg,3201,601d6c077ad01f81608ee8c5d32bf5cdae1634eb913da6f08d59c1d221a0b311,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/Apocalypse/PotionsAndAttributes.cfg,PotionsAndAttributes.cfg,.cfg,6303,61531a9e762b05aa159c3c97348afb06be9b67a87d0ff874dbfb31ca518b0511,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/Avaritia.cfg,Avaritia.cfg,.cfg,2713,163fa9e00a1869b0029dbeffb3eb2e1d2080338c7366be05b4bb206fe023062c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/BetterFoliage/betterfoliage.cfg,betterfoliage.cfg,.cfg,5293,a379ab32f25cf35de8ca5206a1679584284d263541e9bb542a6e6c0fa2570f8f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/BiblioCraft.cfg,BiblioCraft.cfg,.cfg,6810,49e2b8153ab7367b63fdabcea18c093a2b05eb861f01c2dceb310bed28851acc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CG Origin.cfg,CG Origin.cfg,.cfg,119,2f4be0f94d4331f3b0aaf9d9928752c43d36b31c74e8f01fa8a569a9fc533a36,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CarpentersBlocks.cfg,CarpentersBlocks.cfg,.cfg,3660,da706551e55e3ef5f7b99d3587483a70a6e224e686b1a3ae932a5fa393a2179c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/ChickenChunks.cfg,ChickenChunks.cfg,.cfg,1239,0b7a339aa1dd994fd29fc19cac1f14b4a36ffe5b8d3f0500a3d31b1917e0dc27,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CodeChickenCore.cfg,CodeChickenCore.cfg,.cfg,831,85a7fb0e2a4dce72e34c3c830b93e16c4cd773da1b5024b6989e15a911595735,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomNpcs.cfg,CustomNpcs.cfg,.cfg,1344,34664c3a1825bb7eb0bcd48522db2c891be81ce7297810d9f68eedc0110dfa1b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/Global.cfg,Global.cfg,.cfg,450,1db5e0c151dd14cade6ff5586d87befe468a7c2c1ff4d4d99dcfda0f6def4244,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Biomes/SALVESTROM.cfg,SALVESTROM.cfg,.cfg,628,a74c4ea9e42c1ba0ccb3eb5b66d4e319ba36a6d1f3eb2e8ea0f82040afa5e2e7,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Biomes/TwilightForest.cfg,TwilightForest.cfg,.cfg,1345,7b2926c0747fc4f48303c7a42505d16dc62c9a74393860bca22b520e01c31da3,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Biomes/Undefined.cfg,Undefined.cfg,.cfg,618,160a5d53d703534ad6e883f42ea34416021e2c51c106ab4b286cf69ff8404845,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Biomes/Vanilla.cfg,Vanilla.cfg,.cfg,2589,f891de0a9925e92fa57929846386c0cc8801bb923b191376838395aba3396e1d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/CHAOSTHEDUDE.cfg,CHAOSTHEDUDE.cfg,.cfg,358,d6b1d35433689adb63979c65f18f2979bcc05fff506894982a828db445365373,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/COFFIN.cfg,COFFIN.cfg,.cfg,362,b31c54aefa647e14b9bd6eafe7d6a7ca5401bdeab68fecf15933a14c352a55ba,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/CRACKEDZOMBIE.cfg,CRACKEDZOMBIE.cfg,.cfg,738,46b4ab416c3a5da49d612bb631e79e48b4c9e24506fd98de50a361c8c5230482,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/CYANO.cfg,CYANO.cfg,.cfg,417,37ee8e3b51068811a8ba98bb3f892a7fab4ec999484ac739997b08d2119f1fbb,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/DUDGAMES.cfg,DUDGAMES.cfg,.cfg,706,8d11406348a017a584b495d912c79f7be23c2be9e6b2af076931dbdb5fd841dc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/FNAM.cfg,FNAM.cfg,.cfg,6940,f9c43a961d83e2fa7f813a5e45b6a29a5e52efe284143e029ec5b165efa6666a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/FURGL.cfg,FURGL.cfg,.cfg,6301,c4ba44cf8964880c44e4e9e7da49898b7246a22651314ed065ff1f7b4b7c7d76,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/GOLEMS.cfg,GOLEMS.cfg,.cfg,9196,e9d1d9a9eb5b949d46604da32a21f7cb7351b9af71ebbd853e5f8d876462f389,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/GRAVESTONE.cfg,GRAVESTONE.cfg,.cfg,2510,2516cf25d92fc48227e2745ccda5e46ad56cec44f3bbab1bd9fbf7215ac92c9a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/HEROBRINEMOD.cfg,HEROBRINEMOD.cfg,.cfg,4547,3b066ebe0967adc833e0a46f41032152935068fed96259b4964ba856a2600bf2,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/HMAG.cfg,HMAG.cfg,.cfg,10673,c6e1b48afecc98068378c9b830299f32f9e92158bf410a101d564ab0f4896743,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/JAWSER.cfg,JAWSER.cfg,.cfg,4435,68a543a84d48e5073e3b2cf49f2f9ee5e8118fc6f6b4974823e10a3ff5fe14ba,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/LIAMR99.cfg,LIAMR99.cfg,.cfg,4470,18283600d5f3baa9db054f815692f0d0d4ef29545906fc9443d0ef405b6882e5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/LINK1234GAMER.cfg,LINK1234GAMER.cfg,.cfg,14154,4dad17ceb9fcb69020bf4c42f8176434c7de414cd1622d6b13a8ee5e46764ebe,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/MCREATOR.cfg,MCREATOR.cfg,.cfg,1074,7b5e03cb89b1f44ab38ad87842139c9f3f7267897e03d9d52b8bc9b52315902b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/MRCOMPUTERGHOST.cfg,MRCOMPUTERGHOST.cfg,.cfg,369,7a0d019b6cbcecf1f6c09a47405635e574cba0491dd2036b8952c0f6f6043717,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/NOPPES.cfg,NOPPES.cfg,.cfg,7692,5d741a8b78a2de8c31979d4cfd260609cd840a5f78d55a0b42ae78c428047264,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/RECRAFT.cfg,RECRAFT.cfg,.cfg,3447,305a969adde2f642877189d8b67e20237db208c33f592cb16067b1c363e5d859,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/REIKA.cfg,REIKA.cfg,.cfg,372,35dec545a8a33968ff0ec35611178e2e2b926902d7350919fc5f493a5e8a7917,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/SALVESTROM.cfg,SALVESTROM.cfg,.cfg,2450,470cbd310d6bbe67a7ab09364b14e3a3be01bb665fea22ca0c7241ae4d685ed5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/SPAZ97.cfg,SPAZ97.cfg,.cfg,360,1955e2c0a6356a6e9efd9857a3447f452ceaac0c9ca8e5c423121ad018f97a0a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/SRC.cfg,SRC.cfg,.cfg,7562,99e25eb664eab7e800f7e331cc6dd5d24853c199c1414a583418dfc4e01a4ed6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/TEAM.cfg,TEAM.cfg,.cfg,364,fe73e8be7f6108bff8dc661364c34da721c6dd31bcedf9b9ed130a8092de8c9b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/TMTRAVLR.cfg,TMTRAVLR.cfg,.cfg,1404,5cf179604bb995937bfcb8a083d93a9f99f5f86e79e1bd2a82be694d86fb32a0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/TOAST.cfg,TOAST.cfg,.cfg,35923,a7970ae61ebfdd5045d9fde56bdeabab2905e68d99e2578537f164dd273e5acc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/TwilightForest.cfg,TwilightForest.cfg,.cfg,19150,50441444094103fbee55103aa251daf6bff7d0d821a5dc38e4b732e4caae6754,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/Undefined.cfg,Undefined.cfg,.cfg,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Creatures/Vanilla.cfg,Vanilla.cfg,.cfg,9916,b1b44456a19d4d938ca09e2ed951a5023e2bb6ba4b93e9c5ca1478184c21455d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/EntityBiomeGroups.cfg,EntityBiomeGroups.cfg,.cfg,3983,0a248712974c15dd699c474bcf51bb06216602a5f9732c7e99a6538372c4f532,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/EntitySpawnTypes.cfg,EntitySpawnTypes.cfg,.cfg,1183,b960f4c17eca3276077cd7f11f887203e85b89ea3d0de88baf32556b1d9ca86f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Environment.cfg,Environment.cfg,.cfg,1736,224520faf3cbbc6b7c5e476f51f37e04d7eacd90699fff11881160f4bc04e09a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/dungeon/Structures.cfg,Structures.cfg,.cfg,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/end/Biomes/SALVESTROM.cfg,SALVESTROM.cfg,.cfg,628,a74c4ea9e42c1ba0ccb3eb5b66d4e319ba36a6d1f3eb2e8ea0f82040afa5e2e7,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/end/Biomes/TwilightForest.cfg,TwilightForest.cfg,.cfg,1345,7b2926c0747fc4f48303c7a42505d16dc62c9a74393860bca22b520e01c31da3,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/end/Biomes/Undefined.cfg,Undefined.cfg,.cfg,618,160a5d53d703534ad6e883f42ea34416021e2c51c106ab4b286cf69ff8404845,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/end/Biomes/Vanilla.cfg,Vanilla.cfg,.cfg,2589,f891de0a9925e92fa57929846386c0cc8801bb923b191376838395aba3396e1d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/CustomSpawner/end/Creatures/CHAOSTHEDUDE.cfg,CHAOSTHEDUDE.cfg,.cfg,358,d6b1d35433689adb63979c65f18f2979bcc05fff506894982a828db445365373,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
